,Temperature,Humidity,Wind Speed,Precipitation (%),col6,Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility,Location,Weather Type
1995,17.9,26,39,18,9.6,clear,1026.91,4,Autumn,9.1,inland,Sunny
1996,18.7,44,20,19,20.5,clear,1012.33,12,Spring,6.4,mountain,Sunny
1997,7.7,76,59,56,63.6,partly cloudy,996.5,4,Autumn,1.4,mountain,Rainy
1998,19.5,40,9,19,37.5,partly cloudy,1027.99,7,Spring,6.3,coastal,Sunny
1999,19.2,41,29,15,43.5,clear,1009.87,10,Spring,8.1,coastal,Sunny
2000,17.6,41,31,5,10.9,clear,1027.29,10,Autumn,9.4,coastal,Sunny
2001,-2.4,73,16,94,77.2,partly cloudy,994.09,3,Winter,2.6,mountain,Rainy
2002,19.9,38,20,10,53.2,clear,1026.83,11,Spring,7.9,mountain,Sunny
2003,12.1,64,70,68,42.0,overcast,1001.94,1,Autumn,2.5,mountain,Rainy
2004,4.8,52,3,0,48.2,partly cloudy,1015.82,9,Winter,8.5,coastal,Sunny
2005,36.0,49,40,9,6.1,clear,1032.04,13,Summer,7.1,mountain,Sunny
2006,18.0,45,2,20,24.9,partly cloudy,1033.53,7,Spring,9.5,inland,Sunny
2007,8.2,90,26,59,27.9,overcast,1011.73,1,Winter,3.7,coastal,Rainy
2008,33.4,23,22,11,18.5,partly cloudy,1019.14,8,Summer,7.5,coastal,Sunny
2009,23.1,20,39,8,37.8,clear,1016.68,4,Spring,7.4,inland,Sunny
2010,16.4,87,27,77,88.8,overcast,991.4,4,Summer,4.9,inland,Rainy
2011,2.1,73,51,58,50.1,overcast,993.69,2,Winter,3.1,coastal,Rainy
2012,41.7,31,20,8,30.5,clear,1023.46,8,Summer,6.3,inland,Sunny
2013,6.9,67,14,79,34.2,overcast,1006.81,2,Winter,4.4,coastal,Rainy
2014,15.6,75,14,81,57.6,overcast,1003.36,3,Autumn,5.3,mountain,Rainy
2015,6.3,79,98,71,29.2,overcast,989.28,5,Winter,1.2,mountain,Rainy
2016,13.0,66,30,92,106.6,overcast,994.79,2,Spring,3.9,mountain,Rainy
2017,19.8,28,38,9,11.6,partly cloudy,1022.42,11,Spring,7.8,coastal,Sunny
2018,8.1,77,34,57,30.1,overcast,1008.36,5,Autumn,3.6,inland,Rainy
2019,7.9,87,20,75,39.9,overcast,1010.77,5,Winter,3.7,inland,Rainy
2020,11.5,82,64,73,86.4,overcast,1011.82,4,Autumn,1.9,inland,Rainy
2021,35.8,29,32,1,7.9,clear,1018.4,4,Summer,6.8,coastal,Sunny
2022,16.2,41,38,19,40.5,clear,1013.85,6,Autumn,7.4,coastal,Sunny
2023,3.9,69,97,51,72.6,overcast,997.03,4,Winter,4.8,inland,Rainy
2024,12.2,88,21,51,67.6,overcast,1006.28,0,Spring,1.6,inland,Rainy
2025,17.2,43,32,0,41.1,clear,1024.38,4,Spring,6.9,inland,Sunny
2026,-1.7,73,49,60,52.8,overcast,998.11,4,Winter,3.6,inland,Rainy
2027,34.3,55,25,10,52.1,clear,1015.48,5,Summer,7.5,coastal,Sunny
2028,6.6,42,33,14,39.7,clear,1028.97,11,Winter,8.1,coastal,Sunny
2029,7.1,75,71,92,22.3,overcast,1010.04,3,Spring,5.3,mountain,Rainy
2030,7.3,79,24,63,49.1,overcast,999.87,0,Winter,1.6,coastal,Rainy
2031,25.3,43,39,10,24.7,partly cloudy,1031.97,12,Spring,9.9,inland,Sunny
2032,-0.5,75,84,89,32.5,overcast,999.5,0,Winter,4.8,mountain,Rainy
2033,30.0,70,102,62,53.9,overcast,1008.61,0,Summer,4.7,mountain,Rainy
2034,13.2,80,61,60,87.6,overcast,1011.47,1,Autumn,1.5,inland,Rainy
2035,0.7,94,34,66,78.1,partly cloudy,1003.17,3,Winter,3.6,mountain,Rainy
2036,5.7,76,94,41,106.3,overcast,1003.21,4,Winter,4.9,mountain,Rainy
2037,24.2,50,20,18,53.0,overcast,1024.21,4,Summer,9.2,inland,Sunny
2038,11.2,55,9,10,14.6,clear,1014.81,7,Autumn,7.0,inland,Sunny
2039,5.7,67,77,79,96.1,overcast,998.53,2,Winter,3.8,mountain,Rainy
2040,31.4,54,33,24,42.6,clear,1027.5,4,Summer,8.0,coastal,Sunny
2041,6.2,79,17,71,51.4,overcast,1000.1,5,Winter,1.6,coastal,Rainy
2042,30.0,22,1,23,8.8,clear,1032.88,12,Summer,9.5,mountain,Sunny
2043,5.3,86,36,72,52.7,partly cloudy,1000.71,5,Spring,3.9,coastal,Rainy
2044,5.8,81,82,98,102.8,overcast,1009.98,5,Autumn,5.3,inland,Rainy
2045,19.6,36,35,5,26.7,partly cloudy,1020.97,4,Spring,9.6,inland,Sunny
2046,13.3,36,37,11,51.0,overcast,1018.68,10,Autumn,8.7,coastal,Sunny
2047,38.2,52,8,22,12.7,overcast,1026.49,5,Summer,7.8,inland,Sunny
2048,3.8,64,74,87,52.5,overcast,1004.58,0,Winter,4.9,mountain,Rainy
2049,22.8,31,21,8,15.5,partly cloudy,1032.66,7,Spring,7.9,mountain,Sunny
2050,2.9,55,9,22,55.5,clear,1024.48,5,Winter,8.4,mountain,Sunny
2051,10.6,91,61,55,29.2,overcast,991.92,1,Autumn,1.5,mountain,Rainy
2052,-2.6,90,94,41,86.2,overcast,1007.0,0,Winter,3.3,mountain,Rainy
2053,34.5,35,35,7,58.2,clear,1030.8,10,Summer,7.0,inland,Sunny
2054,14.8,26,10,4,17.3,partly cloudy,1019.18,9,Spring,9.3,mountain,Sunny
2055,9.4,39,6,12,42.9,overcast,1014.44,4,Autumn,6.3,inland,Sunny
2056,-1.7,86,29,55,70.7,overcast,1006.14,4,Winter,2.8,coastal,Rainy
2057,18.1,30,22,14,56.3,partly cloudy,1022.48,7,Spring,9.4,inland,Sunny
2058,13.4,39,33,3,7.2,clear,1018.75,8,Autumn,9.9,coastal,Sunny
2059,13.8,47,10,15,25.2,partly cloudy,1020.55,8,Winter,7.9,coastal,Sunny
2060,15.3,35,37,24,42.4,clear,1024.82,11,Spring,7.3,inland,Sunny
2061,25.4,34,22,10,24.6,partly cloudy,1017.06,11,Spring,7.5,coastal,Sunny
2062,7.5,39,1,5,48.0,clear,1017.14,9,Winter,8.8,coastal,Sunny
2063,9.9,82,46,78,35.8,overcast,1003.81,5,Autumn,2.8,coastal,Rainy
2064,0.9,80,57,85,102.8,overcast,990.4,1,Winter,3.8,inland,Rainy
2065,13.0,63,44,49,93.9,overcast,994.84,2,Autumn,3.6,mountain,Rainy
2066,42.8,23,1,23,11.9,clear,1020.37,8,Summer,9.8,inland,Sunny
2067,0.2,85,25,53,80.6,overcast,1008.91,2,Winter,1.3,mountain,Rainy
2068,13.6,64,31,91,75.0,overcast,995.5,5,Autumn,3.9,mountain,Rainy
2069,13.3,39,18,21,5.8,partly cloudy,1029.86,5,Spring,8.6,coastal,Sunny
2070,15.2,22,12,0,31.1,partly cloudy,1018.44,8,Autumn,9.6,inland,Sunny
2071,13.6,40,28,8,39.6,partly cloudy,1010.47,13,Winter,6.5,mountain,Sunny
2072,2.8,72,107,70,79.4,partly cloudy,1009.77,5,Winter,4.2,inland,Rainy
2073,13.2,21,37,6,44.9,clear,1024.19,9,Spring,6.2,coastal,Sunny
2074,16.9,94,72,75,72.2,overcast,999.36,5,Summer,4.3,mountain,Rainy
2075,14.2,26,10,14,24.0,partly cloudy,1015.37,4,Spring,8.4,coastal,Sunny
2076,10.5,27,13,18,27.0,clear,1017.76,4,Autumn,9.6,mountain,Sunny
2077,25.3,43,3,4,52.3,clear,1034.18,10,Summer,8.5,inland,Sunny
2078,4.1,70,33,96,87.4,partly cloudy,996.3,0,Winter,4.7,coastal,Rainy
2079,7.7,82,76,59,92.5,overcast,993.74,5,Autumn,2.3,inland,Rainy
2080,21.7,82,24,49,25.1,partly cloudy,1003.3,4,Summer,4.6,coastal,Rainy
2081,19.2,24,31,24,11.9,partly cloudy,1032.98,5,Spring,8.6,mountain,Sunny
2082,25.2,53,8,10,33.2,clear,1009.46,13,Summer,8.3,inland,Sunny
2083,0.6,89,51,54,60.8,partly cloudy,1009.23,5,Winter,4.1,mountain,Rainy
2084,15.0,74,77,88,85.6,clear,1004.45,1,Spring,1.1,mountain,Rainy
2085,29.6,69,30,57,81.3,clear,1011.31,1,Summer,4.6,coastal,Rainy
2086,27.0,28,9,7,26.6,clear,1031.15,10,Spring,6.9,mountain,Sunny
2087,12.0,95,64,90,67.6,partly cloudy,1010.17,4,Autumn,1.6,inland,Rainy
2088,12.9,85,59,68,81.4,overcast,989.67,3,Autumn,1.5,inland,Rainy
2089,5.5,51,4,9,17.5,clear,1013.21,13,Winter,6.6,mountain,Sunny
2090,5.1,86,31,56,97.6,partly cloudy,995.42,5,Winter,2.4,mountain,Rainy
2091,30.2,32,19,20,42.4,clear,1013.47,8,Summer,7.9,coastal,Sunny
2092,38.9,25,5,19,56.6,clear,1014.09,7,Summer,7.9,mountain,Sunny
2093,22.8,76,102,52,25.1,overcast,993.68,5,Summer,5.0,coastal,Rainy
2094,-0.4,69,56,50,106.2,partly cloudy,1003.57,1,Winter,3.8,inland,Rainy
2095,7.9,66,87,82,50.3,overcast,1009.48,0,Autumn,1.1,mountain,Rainy
2096,36.9,42,32,0,51.0,partly cloudy,1019.89,13,Summer,9.5,coastal,Sunny
2097,9.3,94,5,74,67.4,overcast,1003.92,2,Winter,4.8,inland,Rainy
2098,27.7,34,39,7,13.5,clear,1020.01,13,Spring,7.3,inland,Sunny
2099,4.8,94,88,55,32.9,overcast,991.57,5,Winter,1.3,inland,Rainy
2100,22.7,26,1,11,15.4,partly cloudy,1011.75,6,Spring,8.9,coastal,Sunny
2101,8.4,88,97,49,69.0,overcast,1009.97,0,Autumn,1.8,mountain,Rainy
2102,28.2,45,22,14,33.4,clear,1019.52,5,Summer,7.8,coastal,Sunny
2103,9.0,84,99,57,84.9,overcast,993.86,1,Autumn,1.7,mountain,Rainy
2104,14.9,61,63,100,46.4,overcast,1006.65,2,Autumn,4.6,coastal,Rainy
2105,22.5,48,28,14,44.3,clear,1010.54,8,Spring,9.8,mountain,Sunny
2106,6.6,63,82,51,105.0,overcast,1003.66,3,Autumn,2.8,mountain,Rainy
2107,5.8,44,15,22,53.8,partly cloudy,1015.7,10,Winter,7.4,inland,Sunny
2108,14.6,38,29,8,42.2,clear,1017.27,4,Spring,9.3,coastal,Sunny
2109,2.9,80,82,92,23.7,overcast,1007.34,0,Winter,5.4,coastal,Rainy
2110,-2.9,83,7,66,76.6,overcast,990.17,3,Winter,1.3,inland,Rainy
2111,8.1,78,95,81,60.4,overcast,1005.02,2,Winter,3.2,inland,Rainy
2112,4.2,53,21,4,31.0,partly cloudy,1013.59,8,Winter,7.4,mountain,Sunny
2113,20.8,48,21,1,6.5,partly cloudy,1009.09,8,Spring,8.5,coastal,Sunny
2114,-1.6,69,103,43,92.3,partly cloudy,1006.43,4,Winter,1.0,inland,Rainy
2115,-2.1,86,65,50,67.6,partly cloudy,1011.88,3,Winter,1.2,coastal,Rainy
2116,4.8,74,68,63,37.5,partly cloudy,1002.18,3,Winter,5.1,mountain,Rainy
2117,10.9,27,22,22,56.6,clear,1008.24,9,Winter,9.5,coastal,Sunny
2118,5.7,51,15,6,57.4,clear,1030.62,9,Winter,7.8,mountain,Sunny
2119,13.0,26,16,6,10.3,partly cloudy,1019.17,11,Spring,7.9,coastal,Sunny
2120,38.6,33,2,5,58.5,clear,1014.92,4,Summer,6.5,coastal,Sunny
2121,33.6,41,15,21,44.5,clear,1012.05,10,Summer,9.9,mountain,Sunny
2122,17.2,75,22,87,59.7,overcast,1008.64,5,Spring,3.3,coastal,Rainy
2123,27.3,53,6,3,5.5,partly cloudy,1018.1,11,Summer,7.8,mountain,Sunny
2124,-1.2,85,7,92,56.5,overcast,1005.02,1,Winter,4.3,coastal,Rainy
2125,4.8,87,37,82,37.6,overcast,1011.02,2,Autumn,3.5,coastal,Rainy
2126,10.3,73,31,86,68.3,overcast,1009.87,4,Autumn,1.0,coastal,Rainy
2127,4.0,54,20,1,45.6,partly cloudy,1031.29,5,Winter,7.2,mountain,Sunny
2128,4.9,38,24,9,55.6,overcast,1028.98,13,Winter,9.8,inland,Sunny
2129,-1.7,60,24,86,87.9,overcast,995.66,3,Winter,4.8,mountain,Rainy
2130,16.9,53,31,15,14.6,partly cloudy,1013.33,9,Spring,6.6,mountain,Sunny
2131,20.7,33,17,1,20.3,clear,1021.54,6,Spring,9.1,mountain,Sunny
2132,20.4,21,5,9,20.7,clear,1024.79,8,Spring,9.7,inland,Sunny
2133,27.5,31,31,14,27.2,clear,1017.89,4,Summer,7.4,inland,Sunny
2134,3.1,72,50,44,48.3,overcast,989.13,1,Autumn,5.3,mountain,Rainy
2135,7.0,84,56,51,36.8,overcast,1009.82,1,Autumn,4.5,mountain,Rainy
2136,18.5,22,12,5,39.4,partly cloudy,1023.1,6,Autumn,9.8,mountain,Sunny
2137,19.7,38,35,21,44.5,clear,1021.1,8,Spring,6.9,inland,Sunny
2138,36.2,47,33,12,8.9,clear,1023.7,12,Summer,8.4,coastal,Sunny
2139,37.8,50,12,24,19.4,partly cloudy,1009.87,12,Summer,7.8,mountain,Sunny
2140,22.2,55,38,12,45.2,clear,1023.45,6,Summer,7.7,mountain,Sunny
2141,11.8,33,33,24,13.9,clear,1031.79,11,Winter,6.5,coastal,Sunny
2142,24.9,30,39,14,54.3,clear,1026.47,11,Spring,6.4,mountain,Sunny
2143,-0.1,70,66,83,37.4,overcast,991.7,2,Winter,1.9,mountain,Rainy
2144,31.8,28,36,8,58.0,partly cloudy,1013.82,10,Summer,8.2,coastal,Sunny
2145,36.7,39,33,18,12.4,clear,1026.92,12,Summer,7.1,mountain,Sunny
2146,21.8,34,36,2,15.9,clear,1015.98,10,Spring,7.3,mountain,Sunny
2147,8.3,42,1,10,26.8,clear,1025.27,5,Autumn,6.7,inland,Sunny
2148,19.5,46,4,5,9.2,clear,1018.34,12,Autumn,6.7,coastal,Sunny
2149,1.6,95,107,49,48.0,partly cloudy,994.5,0,Winter,3.6,mountain,Rainy
2150,18.1,55,12,0,52.9,clear,1033.61,4,Autumn,7.2,mountain,Sunny
2151,5.4,74,18,41,91.0,overcast,1004.29,0,Autumn,3.3,coastal,Rainy
2152,17.0,92,102,55,44.2,overcast,993.03,5,Summer,5.0,mountain,Rainy
2153,5.6,69,36,79,92.4,overcast,1005.24,2,Winter,4.2,coastal,Rainy
2154,13.6,89,48,51,71.7,overcast,989.8,4,Autumn,1.0,mountain,Rainy
2155,17.4,67,45,93,72.9,overcast,989.45,0,Summer,4.1,mountain,Rainy
2156,0.6,91,91,63,32.6,overcast,992.19,0,Winter,2.8,coastal,Rainy
2157,22.8,35,3,9,42.0,clear,1011.35,8,Spring,9.1,inland,Sunny
2158,11.9,40,40,20,55.8,clear,1017.03,12,Autumn,7.2,inland,Sunny
2159,14.6,52,29,1,16.1,clear,1018.33,7,Autumn,6.5,coastal,Sunny
2160,18.3,21,14,0,33.9,clear,1010.53,6,Spring,8.5,mountain,Sunny
2161,15.0,72,63,92,41.1,partly cloudy,1005.76,4,Autumn,4.7,mountain,Rainy
2162,16.4,41,1,24,35.6,clear,1020.12,6,Autumn,7.9,coastal,Sunny
2163,13.9,84,18,91,51.8,overcast,1009.22,2,Spring,1.0,inland,Rainy
2164,37.1,21,7,8,41.4,clear,1009.38,11,Summer,7.5,coastal,Sunny
2165,5.0,79,71,60,81.4,overcast,988.13,5,Spring,4.1,mountain,Rainy
2166,14.5,69,50,83,60.3,overcast,1011.6,5,Autumn,5.0,mountain,Rainy
2167,5.1,93,47,52,84.5,overcast,997.27,1,Winter,2.4,inland,Rainy
2168,15.1,70,11,86,80.2,partly cloudy,1011.88,4,Autumn,5.4,inland,Rainy
2169,39.0,52,18,12,36.5,clear,1016.99,11,Summer,6.9,inland,Sunny
2170,16.2,21,11,24,15.6,clear,1011.68,13,Spring,6.4,inland,Sunny
2171,9.7,25,9,5,57.6,overcast,1031.28,12,Winter,6.2,coastal,Sunny
2172,26.8,30,40,17,53.9,partly cloudy,1026.25,13,Summer,6.5,inland,Sunny
2173,19.5,30,28,17,21.2,overcast,1032.07,13,Spring,9.9,coastal,Sunny
2174,3.2,60,47,76,41.9,overcast,990.51,2,Winter,1.1,coastal,Rainy
2175,30.4,28,3,22,57.1,clear,1012.48,13,Summer,9.6,inland,Sunny
2176,31.7,32,35,2,50.4,clear,1016.68,4,Summer,6.2,inland,Sunny
2177,7.7,81,73,65,25.1,partly cloudy,998.75,5,Autumn,4.7,coastal,Rainy
2178,42.2,48,37,11,44.6,clear,1020.09,7,Summer,6.5,mountain,Sunny
2179,12.4,73,25,60,92.6,overcast,989.78,5,Spring,1.8,mountain,Rainy
2180,37.9,24,15,14,58.3,clear,1016.31,7,Summer,8.5,coastal,Sunny
2181,13.4,49,35,3,52.7,partly cloudy,1019.78,11,Winter,9.0,mountain,Sunny
2182,22.2,93,26,99,84.5,partly cloudy,993.0,0,Summer,3.7,inland,Rainy
2183,12.3,20,24,24,27.1,clear,1017.15,11,Spring,6.7,mountain,Sunny
2184,38.1,33,7,21,31.7,clear,1030.85,8,Summer,8.4,inland,Sunny
2185,11.3,71,31,58,31.4,overcast,993.78,1,Autumn,2.2,coastal,Rainy
2186,25.4,40,21,25,24.6,clear,1015.28,11,Spring,9.0,mountain,Sunny
2187,6.5,87,25,74,52.1,overcast,1002.95,0,Spring,3.4,coastal,Rainy
2188,15.6,60,88,88,49.3,overcast,1001.3,2,Summer,2.7,mountain,Rainy
2189,8.9,89,94,51,83.8,clear,988.94,3,Winter,3.8,coastal,Rainy
2190,8.1,68,30,69,66.9,overcast,988.55,0,Autumn,3.1,coastal,Rainy
2191,18.5,77,71,84,28.1,overcast,990.15,5,Summer,5.4,inland,Rainy
2192,12.9,54,6,0,19.2,clear,1015.08,13,Autumn,8.4,coastal,Sunny
2193,40.0,39,15,0,34.3,clear,1014.2,9,Summer,8.2,inland,Sunny
2194,-2.9,68,10,71,97.5,partly cloudy,1001.84,1,Winter,1.1,mountain,Rainy
2195,28.9,38,39,23,28.9,overcast,1014.18,6,Summer,6.4,inland,Sunny
2196,17.2,86,8,76,33.5,overcast,993.99,2,Spring,2.6,coastal,Rainy
2197,26.8,42,7,4,17.2,partly cloudy,1016.28,4,Summer,8.4,coastal,Sunny
2198,1.8,87,41,47,41.3,partly cloudy,1001.67,4,Winter,2.3,mountain,Rainy
2199,3.2,61,41,61,58.1,overcast,997.38,4,Winter,3.0,coastal,Rainy
2200,6.4,63,29,87,68.5,partly cloudy,1008.06,0,Winter,1.7,mountain,Rainy
2201,39.4,20,28,7,24.3,clear,1032.75,10,Summer,9.9,coastal,Sunny
2202,20.1,22,7,24,34.0,partly cloudy,1026.34,7,Autumn,8.5,mountain,Sunny
2203,23.5,47,35,11,9.1,partly cloudy,1013.84,11,Spring,6.2,mountain,Sunny
2204,39.1,24,30,10,41.8,partly cloudy,1034.63,8,Summer,7.2,inland,Sunny
2205,19.6,46,28,22,32.6,clear,1020.76,4,Autumn,7.6,coastal,Sunny
2206,-1.2,64,33,48,93.8,overcast,1006.48,4,Winter,3.6,inland,Rainy
2207,8.7,75,78,76,53.9,overcast,996.41,5,Autumn,3.2,coastal,Rainy
2208,7.2,73,29,44,81.4,overcast,996.54,4,Winter,4.0,inland,Rainy
2209,40.3,43,24,13,27.0,clear,1008.5,8,Summer,6.4,inland,Sunny
2210,26.8,42,37,14,55.1,partly cloudy,1029.88,12,Summer,8.8,inland,Sunny
2211,4.5,82,21,40,95.9,overcast,1007.37,0,Winter,1.2,coastal,Rainy
2212,-1.4,64,53,81,102.0,overcast,1007.93,0,Winter,3.8,inland,Rainy
2213,0.6,65,28,87,75.0,partly cloudy,997.0,4,Winter,3.9,inland,Rainy
2214,10.5,36,24,3,49.8,partly cloudy,1020.99,9,Autumn,7.1,inland,Sunny
2215,20.3,94,98,92,67.1,overcast,988.39,3,Summer,4.6,mountain,Rainy
2216,14.5,76,80,97,57.3,partly cloudy,997.38,1,Autumn,5.1,mountain,Rainy
2217,29.7,45,39,21,11.1,partly cloudy,1026.87,11,Summer,8.4,mountain,Sunny
2218,12.6,50,8,10,21.8,partly cloudy,1034.19,8,Spring,9.0,mountain,Sunny
2219,9.4,80,5,80,86.3,partly cloudy,999.44,5,Autumn,2.9,inland,Rainy
2220,7.6,76,14,44,54.7,overcast,1011.2,1,Autumn,2.1,coastal,Rainy
2221,14.3,31,37,4,26.4,partly cloudy,1019.4,10,Spring,9.0,inland,Sunny
2222,24.7,68,75,56,91.4,partly cloudy,993.97,3,Summer,2.7,mountain,Rainy
2223,1.4,88,36,89,39.2,overcast,992.26,4,Winter,1.5,inland,Rainy
2224,24.7,24,3,23,9.0,clear,1017.08,8,Spring,10.0,mountain,Sunny
2225,7.9,54,3,5,28.8,clear,1027.69,12,Winter,8.6,mountain,Sunny
2226,29.0,49,35,22,42.2,clear,1018.79,10,Summer,7.6,coastal,Sunny
2227,6.0,62,24,78,66.4,partly cloudy,992.26,1,Autumn,5.3,coastal,Rainy
2228,-0.5,91,78,89,26.7,partly cloudy,1008.26,2,Winter,2.7,inland,Rainy
2229,25.7,39,18,8,34.5,clear,1029.88,8,Summer,7.9,mountain,Sunny
2230,9.8,84,13,56,95.2,partly cloudy,999.61,4,Autumn,5.3,coastal,Rainy
2231,12.6,45,19,4,11.9,clear,1032.01,12,Spring,9.8,coastal,Sunny
2232,5.2,89,24,66,77.1,partly cloudy,994.83,4,Autumn,3.4,mountain,Rainy
2233,12.3,46,40,11,6.6,clear,1031.6,10,Winter,9.2,coastal,Sunny
2234,22.0,43,32,14,15.7,clear,1016.4,8,Autumn,6.0,mountain,Sunny
2235,15.4,71,88,92,98.9,partly cloudy,995.91,2,Spring,2.9,coastal,Rainy
2236,34.2,50,40,22,52.8,partly cloudy,1010.5,6,Summer,9.3,coastal,Sunny
2237,7.1,84,77,55,68.3,overcast,1002.75,5,Autumn,3.3,coastal,Rainy
2238,15.7,45,34,2,20.1,clear,1025.66,8,Spring,9.0,mountain,Sunny
2239,21.9,92,97,83,88.8,overcast,1008.22,2,Summer,1.5,inland,Rainy
2240,24.4,75,77,56,37.4,overcast,992.29,0,Summer,4.4,mountain,Rainy
2241,15.3,87,70,96,54.9,overcast,1011.13,4,Autumn,5.3,coastal,Rainy
2242,37.5,45,34,6,26.9,clear,1014.59,13,Summer,9.1,inland,Sunny
2243,24.7,44,22,3,11.2,clear,1033.36,13,Spring,6.2,inland,Sunny
2244,35.3,27,26,7,40.0,partly cloudy,1026.28,13,Summer,6.0,coastal,Sunny
2245,10.7,45,14,11,50.2,clear,1015.32,4,Winter,6.6,coastal,Sunny
2246,-2.0,88,78,63,103.2,overcast,1007.73,5,Winter,3.7,coastal,Rainy
2247,13.7,45,13,25,49.5,partly cloudy,1024.19,5,Spring,7.9,coastal,Sunny
2248,4.4,73,98,60,74.3,overcast,996.26,0,Winter,1.9,coastal,Rainy
2249,23.3,36,3,10,28.3,clear,1017.7,4,Spring,6.2,inland,Sunny
2250,20.1,41,14,16,37.1,clear,1024.54,10,Autumn,7.7,coastal,Sunny
2251,8.5,73,57,100,40.4,partly cloudy,994.49,1,Autumn,4.0,coastal,Rainy
2252,32.2,26,33,24,49.6,partly cloudy,1021.95,9,Summer,8.2,mountain,Sunny
2253,10.9,21,10,9,34.7,clear,1008.15,11,Autumn,8.2,inland,Sunny
2254,25.4,42,6,16,59.4,partly cloudy,1031.66,8,Spring,7.7,mountain,Sunny
2255,9.7,70,26,54,38.3,overcast,996.14,0,Spring,1.3,inland,Rainy
2256,5.9,72,17,49,31.0,partly cloudy,994.76,0,Winter,1.5,mountain,Rainy
2257,27.4,28,24,12,11.3,partly cloudy,1010.5,8,Spring,9.0,mountain,Sunny
2258,10.4,90,61,42,100.8,overcast,1004.81,0,Spring,3.2,mountain,Rainy
2259,-0.3,84,86,77,25.0,overcast,1004.02,2,Winter,5.1,coastal,Rainy
2260,40.4,24,6,13,24.4,clear,1031.94,6,Summer,6.7,coastal,Sunny
2261,25.4,33,32,14,53.2,clear,1034.13,10,Summer,7.5,mountain,Sunny
2262,25.2,20,13,22,16.9,clear,1013.28,10,Spring,7.0,mountain,Sunny
2263,25.6,33,3,14,27.8,clear,1026.84,11,Spring,9.9,coastal,Sunny
2264,25.3,35,20,25,47.0,clear,1026.48,7,Spring,6.2,coastal,Sunny
2265,0.2,70,100,54,74.2,overcast,991.88,2,Winter,2.9,mountain,Rainy
2266,0.5,80,42,44,105.9,overcast,996.69,0,Winter,2.8,coastal,Rainy
2267,29.4,79,85,49,104.4,overcast,1000.06,1,Summer,1.5,inland,Rainy
2268,2.7,77,68,60,22.7,overcast,994.34,5,Winter,2.6,coastal,Rainy
2269,29.4,24,31,9,16.2,clear,1034.01,10,Summer,8.0,inland,Sunny
2270,10.8,51,18,2,25.7,partly cloudy,1024.25,11,Winter,7.8,coastal,Sunny
2271,15.3,90,21,56,53.3,partly cloudy,1005.22,1,Autumn,1.5,inland,Rainy
2272,25.7,21,22,13,53.0,clear,1018.65,7,Spring,9.6,inland,Sunny
2273,-0.8,66,93,74,76.3,overcast,991.05,5,Winter,3.5,inland,Rainy
2274,5.7,74,102,43,77.8,clear,994.76,5,Autumn,2.9,coastal,Rainy
2275,2.3,76,37,57,105.5,overcast,1011.06,1,Winter,2.0,coastal,Rainy
2276,8.1,81,64,90,88.8,overcast,1008.88,2,Spring,4.3,coastal,Rainy
2277,17.5,43,1,16,27.5,clear,1019.47,13,Autumn,9.3,mountain,Sunny
2278,38.3,48,6,15,11.4,partly cloudy,1014.1,13,Summer,6.6,mountain,Sunny
2279,18.3,30,25,22,58.0,clear,1027.04,9,Autumn,7.1,mountain,Sunny
2280,3.0,43,23,15,16.1,clear,1022.39,11,Winter,7.3,coastal,Sunny
2281,18.7,42,14,1,44.8,partly cloudy,1020.67,10,Spring,9.8,inland,Sunny
2282,16.8,53,24,22,32.2,clear,1026.19,13,Autumn,7.4,mountain,Sunny
2283,16.0,62,52,82,85.1,overcast,991.24,2,Summer,3.0,mountain,Rainy
2284,24.1,66,71,69,52.8,overcast,1005.79,1,Summer,4.3,mountain,Rainy
2285,7.9,92,37,43,59.4,overcast,991.45,4,Autumn,3.6,mountain,Rainy
2286,27.7,32,34,16,38.8,partly cloudy,1027.98,11,Summer,9.0,mountain,Sunny
2287,6.1,84,74,55,103.6,overcast,1000.52,1,Autumn,4.6,inland,Rainy
2288,24.7,24,24,21,19.8,clear,1034.01,4,Summer,7.6,mountain,Sunny
2289,12.1,36,5,17,46.8,clear,1031.45,4,Spring,9.5,coastal,Sunny
2290,24.0,32,12,19,5.9,partly cloudy,1022.66,8,Spring,8.0,mountain,Sunny
2291,14.9,21,30,5,6.9,partly cloudy,1011.11,11,Spring,8.6,mountain,Sunny
2292,23.0,76,6,71,28.2,overcast,1008.13,1,Summer,4.5,coastal,Rainy
2293,7.1,84,16,79,46.4,overcast,992.28,3,Winter,3.4,mountain,Rainy
2294,7.5,75,104,89,24.3,overcast,1006.54,3,Winter,4.5,coastal,Rainy
2295,21.0,73,96,100,80.6,overcast,1005.18,4,Summer,2.3,inland,Rainy
2296,12.0,48,29,19,5.9,partly cloudy,1015.72,4,Autumn,8.9,mountain,Sunny
2297,10.4,84,13,97,94.6,partly cloudy,1001.33,5,Autumn,1.4,mountain,Rainy
2298,17.0,32,19,15,26.4,partly cloudy,1031.81,6,Spring,6.7,mountain,Sunny
2299,0.4,73,35,40,42.1,partly cloudy,1005.55,0,Winter,3.0,mountain,Rainy
2300,15.6,84,15,66,30.1,overcast,1007.15,4,Autumn,4.7,inland,Rainy
2301,8.9,90,49,100,23.5,overcast,1000.15,4,Winter,5.1,inland,Rainy
